Date,Site,Depth (m),Temp (degC),SpeCond(uS/cm),Chla (ug/L),Turb (FTU),DO (mg/L)
Oct-16-2020,OA04_SB25,-5.189,20.4735,348.2386,-0.3972,0.014,5.975
Oct-16-2020,OA04_SB25,-5.22,20.4733,348.3638,-0.3988,0.013,5.9651
Oct-16-2020,OA04_SB25,-5.256,20.4731,348.562,-0.3995,0.014,5.9579
Oct-16-2020,OA04_SB25,-5.293,20.4727,348.718,-0.3992,0.016,5.9544
Oct-16-2020,OA04_SB25,-5.332,20.4723,348.7284,-0.3986,0.016,5.9514
Oct-16-2020,OA04_SB25,-5.371,20.472,348.6581,-0.398,0.015,5.9481
Oct-16-2020,OA04_SB25,-5.413,20.4718,348.5577,-0.3978,0.016,5.9464
Oct-16-2020,OA04_SB25,-5.455,20.4718,348.4027,-0.3989,0.017,5.9457
Oct-16-2020,OA04_SB25,-5.498,20.4718,348.2495,-0.3996,0.017,5.9434
Oct-16-2020,OA04_SB25,-5.541,20.4718,348.1624,-0.3993,0.015,5.9375
Oct-16-2020,OA04_SB25,-5.583,20.472,348.141,-0.3995,0.015,5.9317
Oct-16-2020,OA04_SB25,-5.621,20.4721,348.1877,-0.3995,0.015,5.9261
Oct-16-2020,OA04_SB25,-5.654,20.4723,348.2579,-0.3981,0.015,5.9166
Oct-16-2020,OA04_SB25,-5.687,20.4722,348.294,-0.3962,0.015,5.906
Oct-16-2020,OA04_SB25,-5.719,20.472,348.3009,-0.3954,0.016,5.8973
Oct-16-2020,OA04_SB25,-5.753,20.4718,348.283,-0.3964,0.018,5.8924
Oct-16-2020,OA04_SB25,-5.79,20.4715,348.2259,-0.3972,0.018,5.8922
Oct-16-2020,OA04_SB25,-5.825,20.4714,348.1524,-0.3977,0.017,5.8956
Oct-16-2020,OA04_SB25,-5.856,20.4711,348.0872,-0.3989,0.016,5.9001
Oct-16-2020,OA04_SB25,-5.889,20.4707,348.0851,-0.3996,0.016,5.9046
Oct-16-2020,OA04_SB25,-5.923,20.4703,348.1618,-0.3993,0.017,5.91
Oct-16-2020,OA04_SB25,-5.958,20.4701,348.2473,-0.3995,0.017,5.9156
Oct-16-2020,OA04_SB25,-5.991,20.47,348.2578,-0.3998,0.016,5.9206
Oct-16-2020,OA04_SB25,-6.024,20.4699,348.1601,-0.3994,0.016,5.9246
Oct-16-2020,OA04_SB25,-6.062,20.4698,348.074,-0.3997,0.018,5.928
Oct-16-2020,OA04_SB25,-6.105,20.4697,348.0729,-0.4006,0.018,5.9284
Oct-16-2020,OA04_SB25,-6.149,20.4697,348.0843,-0.4011,0.018,5.9239
Oct-16-2020,OA04_SB25,-6.192,20.4697,348.109,-0.4012,0.018,5.916
Oct-16-2020,OA04_SB25,-6.233,20.4698,348.2097,-0.4009,0.018,5.9061
Oct-16-2020,OA04_SB25,-6.276,20.4699,348.2928,-0.3994,0.018,5.8951
Oct-16-2020,OA04_SB25,-6.32,20.47,348.248,-0.3975,0.017,5.8829
Oct-16-2020,OA04_SB25,-6.363,20.47,348.1584,-0.3971,0.015,5.8696
Oct-16-2020,OA04_SB25,-6.405,20.4701,348.0759,-0.3972,0.015,5.8554
Oct-16-2020,OA04_SB25,-6.445,20.4702,347.9825,-0.3967,0.014,5.8412
Oct-16-2020,OA04_SB25,-6.479,20.4703,347.9114,-0.3964,0.014,5.8274
Oct-16-2020,OA04_SB25,-6.509,20.4703,347.8948,-0.397,0.016,5.8146
Oct-16-2020,OA04_SB25,-6.535,20.4703,347.9276,-0.3979,0.016,5.8029
Oct-16-2020,OA04_SB25,-6.56,20.4703,347.9929,-0.3979,0.015,5.7936
Oct-16-2020,OA04_SB25,-6.584,20.4703,348.0298,-0.3978,0.015,5.7884
Oct-16-2020,OA04_SB25,-6.61,20.4704,348.0142,-0.3989,0.015,5.7875
Oct-16-2020,OA04_SB25,-6.639,20.4705,348.0783,-0.3996,0.016,5.7907
Oct-16-2020,OA04_SB25,-6.67,20.4705,348.2157,-0.3992,0.018,5.7961
Oct-16-2020,OA04_SB25,-6.7,20.4705,348.2669,-0.3988,0.018,5.8023
Oct-16-2020,OA04_SB25,-6.726,20.4705,348.2663,-0.3989,0.018,5.8095
Oct-16-2020,OA04_SB25,-6.753,20.4703,348.286,-0.3996,0.018,5.8192
Oct-16-2020,OA04_SB25,-6.779,20.4698,348.3058,-0.4004,0.018,5.8319
Oct-16-2020,OA04_SB25,-6.809,20.4691,348.2946,-0.4002,0.016,5.8467
Oct-16-2020,OA04_SB25,-6.842,20.4685,348.2291,-0.3993,0.014,5.8635
Oct-16-2020,OA04_SB25,-6.881,20.4682,348.1565,-0.3986,0.012,5.8816
Oct-16-2020,OA04_SB25,-6.919,20.468,348.1111,-0.3979,0.012,5.9021
Oct-16-2020,OA04_SB25,-6.958,20.4679,348.0486,-0.397,0.014,5.9239
Oct-16-2020,OA04_SB25,-6.997,20.4677,347.9865,-0.3971,0.016,5.9446
Oct-16-2020,OA04_SB25,-7.033,20.4677,348.022,-0.3978,0.018,5.9619
Oct-16-2020,OA04_SB25,-7.065,20.4678,348.1496,-0.3977,0.018,5.9747
Oct-16-2020,OA04_SB25,-7.095,20.4679,348.2388,-0.397,0.016,5.985
Oct-16-2020,OA04_SB25,-7.126,20.4679,348.2464,-0.3971,0.014,5.993
Oct-16-2020,OA04_SB25,-7.158,20.468,348.2499,-0.3978,0.013,5.9981
Oct-16-2020,OA04_SB25,-7.193,20.4681,348.3204,-0.3977,0.013,6.0031
Oct-16-2020,OA04_SB25,-7.226,20.4682,348.4297,-0.3968,0.015,6.0103
Oct-16-2020,OA04_SB25,-7.255,20.4683,348.467,-0.3965,0.015,6.0195
Oct-16-2020,OA04_SB25,-7.285,20.4683,348.4127,-0.3972,0.016,6.0293
Oct-16-2020,OA04_SB25,-7.315,20.4683,348.3382,-0.3988,0.018,6.0385
Oct-16-2020,OA04_SB25,-7.349,20.4685,348.2753,-0.3994,0.018,6.0481
Oct-16-2020,OA04_SB25,-7.386,20.4687,348.2802,-0.3984,0.017,6.0599
Oct-16-2020,OA04_SB25,-7.42,20.4689,348.3609,-0.3978,0.016,6.0731
Oct-16-2020,OA04_SB25,-7.455,20.469,348.4462,-0.3981,0.016,6.0844
Oct-16-2020,OA04_SB25,-7.49,20.469,348.571,-0.3979,0.018,6.0915
Oct-16-2020,OA04_SB25,-7.528,20.469,348.7209,-0.3979,0.018,6.0949
Oct-16-2020,OA04_SB25,-7.568,20.469,348.7816,-0.3992,0.018,6.0964
Oct-16-2020,OA04_SB25,-7.609,20.469,348.7699,-0.4005,0.017,6.098
Oct-16-2020,OA04_SB25,-7.649,20.4689,348.7666,-0.4011,0.015,6.1004
Oct-16-2020,OA04_SB25,-7.689,20.4689,348.79,-0.4011,0.015,6.1054
Oct-16-2020,OA04_SB25,-7.724,20.4689,348.8332,-0.4004,0.015,6.1135
Oct-16-2020,OA04_SB25,-7.758,20.4689,348.9059,-0.3994,0.016,6.1236
Oct-16-2020,OA04_SB25,-7.795,20.4687,349.0232,-0.399,0.016,6.1384
Oct-16-2020,OA04_SB25,-7.834,20.4686,349.1545,-0.3996,0.016,6.158
Oct-16-2020,OA04_SB25,-7.875,20.4684,349.1922,-0.4002,0.016,6.1814
Oct-16-2020,OA04_SB25,-7.912,20.4679,349.138,-0.3994,0.016,6.2075
Oct-16-2020,OA04_SB25,-7.945,20.4674,349.0779,-0.3977,0.016,6.2315
Oct-16-2020,OA04_SB25,-7.976,20.4671,348.9909,-0.3976,0.016,6.2539
Oct-16-2020,OA04_SB25,-8.009,20.467,348.923,-0.3991,0.018,6.2759
Oct-16-2020,OA04_SB25,-8.043,20.4669,348.9492,-0.4005,0.018,6.2947
Oct-16-2020,OA04_SB25,-8.082,20.4662,349.068,-0.4009,0.018,6.3092
Oct-16-2020,OA04_SB25,-8.125,20.4652,349.2174,-0.4001,0.018,6.3188
Oct-16-2020,OA04_SB25,-8.171,20.4638,349.3098,-0.3985,0.018,6.3227
Oct-16-2020,OA04_SB25,-8.218,20.4621,349.3769,-0.3972,0.017,6.3209
Oct-16-2020,OA04_SB25,-8.266,20.4602,349.4515,-0.3974,0.016,6.3161
Oct-16-2020,OA04_SB25,-8.314,20.4584,349.5293,-0.3988,0.016,6.3128
Oct-16-2020,OA04_SB25,-8.362,20.4567,349.606,-0.3995,0.018,6.3111
Oct-16-2020,OA04_SB25,-8.41,20.4554,349.5896,-0.3991,0.018,6.3085
Oct-16-2020,OA04_SB25,-8.454,20.4545,349.4934,-0.3986,0.017,6.3061
Oct-16-2020,OA04_SB25,-8.496,20.4541,349.3911,-0.398,0.016,6.3073
Oct-16-2020,OA04_SB25,-8.538,20.4542,349.3088,-0.3977,0.016,6.3111
Oct-16-2020,OA04_SB25,-8.581,20.4542,349.2833,-0.3982,0.018,6.3138
Oct-16-2020,OA04_SB25,-8.62,20.4539,349.2978,-0.3988,0.018,6.3161
Oct-16-2020,OA04_SB25,-8.655,20.4536,349.3311,-0.3995,0.017,6.3191
Oct-16-2020,OA04_SB25,-8.69,20.4534,349.3648,-0.4002,0.015,6.32
Oct-16-2020,OA04_SB25,-8.726,20.4534,349.3752,-0.4015,0.015,6.3201
Oct-16-2020,OA04_SB25,-8.764,20.4538,349.4175,-0.4044,0.014,6.3237
Oct-16-2020,OA04_SB25,-8.807,20.4543,349.488,-0.4067,0.012,6.3298
Oct-16-2020,OA04_SB25,-8.85,20.4552,349.5555,-0.4069,0.012,6.3361
Oct-16-2020,OA04_SB25,-8.893,20.4563,349.6811,-0.4067,0.012,6.3421
Oct-16-2020,OA04_SB25,-8.939,20.4558,349.7955,-0.4066,0.012,6.3474
Oct-16-2020,OA04_SB25,-8.988,20.4499,349.8736,-0.4066,0.011,6.3529
Oct-16-2020,OA04_SB25,-9.034,20.4375,349.9497,-0.4066,0.01,6.3588
Oct-16-2020,OA04_SB25,-9.075,20.4268,349.8804,-0.4066,0.01,6.3629
Oct-16-2020,OA04_SB25,-9.114,20.424,349.6802,-0.4066,0.01,6.3641
Oct-16-2020,OA04_SB25,-9.151,20.4255,349.4982,-0.4066,0.008,6.3648
Oct-16-2020,OA04_SB25,-9.186,20.4269,349.3796,-0.4066,0.008,6.367
Oct-16-2020,OA04_SB25,-9.218,20.4271,349.3696,-0.4066,0.01,6.3702
Oct-16-2020,OA04_SB25,-9.252,20.4261,349.4722,-0.4066,0.012,6.372
Oct-16-2020,OA04_SB25,-9.287,20.4243,349.649,-0.4066,0.012,6.3729
Oct-16-2020,OA04_SB25,-9.318,20.4219,349.8765,-0.4066,0.012,6.3778
Oct-16-2020,OA04_SB25,-9.347,20.4198,350.0839,-0.4066,0.012,6.3861
Oct-16-2020,OA04_SB25,-9.373,20.4185,350.2249,-0.4066,0.012,6.3924
Oct-16-2020,OA04_SB25,-9.4,20.418,350.2973,-0.4066,0.012,6.3981
Oct-16-2020,OA04_SB25,-9.428,20.419,350.277,-0.4066,0.012,6.4039
Oct-16-2020,OA04_SB25,-9.46,20.4214,350.1665,-0.4066,0.012,6.4066
Oct-16-2020,OA04_SB25,-9.495,20.4238,350.0453,-0.4066,0.011,6.4057
Oct-16-2020,OA04_SB25,-9.528,20.4249,349.9686,-0.4066,0.009,6.4027
Oct-16-2020,OA04_SB25,-9.561,20.425,349.9031,-0.4066,0.009,6.3992
Oct-16-2020,OA04_SB25,-9.593,20.4247,349.8525,-0.4066,0.009,6.3963
Oct-16-2020,OA04_SB25,-9.629,20.424,349.8883,-0.4066,0.01,6.3953
Oct-16-2020,OA04_SB25,-9.669,20.4226,350.0155,-0.4067,0.012,6.3965
Oct-16-2020,OA04_SB25,-9.715,20.4196,350.1548,-0.4068,0.012,6.4002
Oct-16-2020,OA04_SB25,-9.762,20.4138,350.2375,-0.4075,0.012,6.4046
Oct-16-2020,OA04_SB25,-9.809,20.4069,350.2266,-0.4081,0.011,6.407
Oct-16-2020,OA04_SB25,-9.852,20.4032,350.1509,-0.4071,0.009,6.4108
Oct-16-2020,OA04_SB25,-9.893,20.4019,350.0808,-0.4052,0.009,6.4176
Oct-16-2020,OA04_SB25,-9.933,20.3981,350.052,-0.4042,0.009,6.4257
Oct-16-2020,OA04_SB25,-9.973,20.3912,350.0902,-0.4042,0.01,6.4379
Oct-16-2020,OA04_SB25,-10.009,20.3845,350.1508,-0.4049,0.01,6.4541
Oct-16-2020,OA04_SB25,-10.04,20.3795,350.1912,-0.4058,0.008,6.4687
Oct-16-2020,OA04_SB25,-10.069,20.3755,350.2782,-0.4058,0.008,6.4821
Oct-16-2020,OA04_SB25,-10.096,20.3719,350.4086,-0.4057,0.01,6.4959
Oct-16-2020,OA04_SB25,-10.126,20.3683,350.519,-0.4068,0.011,6.5089
Oct-16-2020,OA04_SB25,-10.158,20.3644,350.6509,-0.4075,0.011,6.5224
Oct-16-2020,OA04_SB25,-10.196,20.3607,350.8503,-0.4071,0.009,6.5345
Oct-16-2020,OA04_SB25,-10.238,20.3563,351.0252,-0.4067,0.009,6.544
Oct-16-2020,OA04_SB25,-10.282,20.3498,351.1206,-0.4065,0.009,6.5537
Oct-16-2020,OA04_SB25,-10.328,20.3404,351.2173,-0.4064,0.01,6.5659
Oct-16-2020,OA04_SB25,-10.376,20.3304,351.3191,-0.4057,0.01,6.5795
Oct-16-2020,OA04_SB25,-10.424,20.3247,351.3553,-0.4049,0.008,6.5927
Oct-16-2020,OA04_SB25,-10.469,20.3237,351.3678,-0.405,0.006,6.6047
Oct-16-2020,OA04_SB25,-10.516,20.3218,351.4335,-0.4059,0.006,6.6138
Oct-16-2020,OA04_SB25,-10.56,20.3166,351.5329,-0.4065,0.007,6.6204
Oct-16-2020,OA04_SB25,-10.601,20.3106,351.6213,-0.4066,0.008,6.6269
Oct-16-2020,OA04_SB25,-10.642,20.306,351.6549,-0.4066,0.008,6.6337
Oct-16-2020,OA04_SB25,-10.682,20.3023,351.6588,-0.4066,0.008,6.6386
Oct-16-2020,OA04_SB25,-10.721,20.2982,351.6952,-0.4066,0.01,6.6394
Oct-16-2020,OA04_SB25,-10.762,20.2928,351.7582,-0.4066,0.011,6.6357
Oct-16-2020,OA04_SB25,-10.805,20.2864,351.8378,-0.4065,0.011,6.6279
Oct-16-2020,OA04_SB25,-10.849,20.2777,351.9585,-0.4064,0.009,6.6167
Oct-16-2020,OA04_SB25,-10.895,20.2655,352.1192,-0.4057,0.009,6.6036
Oct-16-2020,OA04_SB25,-10.938,20.2467,352.3119,-0.4049,0.009,6.5884
Oct-16-2020,OA04_SB25,-10.982,20.222,352.5272,-0.405,0.01,6.5721
Oct-16-2020,OA04_SB25,-11.024,20.2028,352.7199,-0.4059,0.01,6.5574
Oct-16-2020,OA04_SB25,-11.065,20.1959,352.8163,-0.4065,0.01,6.5462
Oct-16-2020,OA04_SB25,-11.108,20.1936,352.8165,-0.4066,0.01,6.5403
Oct-16-2020,OA04_SB25,-11.152,20.1902,352.8222,-0.4066,0.01,6.5393
Oct-16-2020,OA04_SB25,-11.195,20.1872,352.8375,-0.4066,0.01,6.5427
